"","Id","Brottskod","Brottskod.klartext","Inskrivningsdatum","Brottsdatum","Kommun","Län","DeSO.område","Antal"
"57",57933,1615,"Övriga brott mot 16 kap. BrB","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"58",57934,1615,"Övriga brott mot 16 kap. BrB","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"59",57935,1615,"Övriga brott mot 16 kap. BrB","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"60",59675,1615,"Övriga brott mot 16 kap. BrB","2023-11-24","2023-11-24","Stockholm","Stockholms Län","0180C3940",1
"61",62369,1615,"Övriga brott mot 16 kap. BrB","2023-11-16","2023-11-16","Stockholm","Stockholms Län","0180C3940",1
"62",62370,1615,"Övriga brott mot 16 kap. BrB","2023-11-16","2023-11-16","Stockholm","Stockholms Län","0180C3940",1
"63",62371,1615,"Övriga brott mot 16 kap. BrB","2023-11-16","2023-11-16","Stockholm","Stockholms Län","0180C3940",1
"64",62372,1615,"Övriga brott mot 16 kap. BrB","2023-11-16","2023-11-16","Stockholm","Stockholms Län","0180C3940",1
"65",69866,1615,"Övriga brott mot 16 kap. BrB","2023-11-29","2023-09-16","Stockholm","Stockholms Län","0180C4020",1
"66",76650,1615,"Övriga brott mot 16 kap. BrB","2024-01-01","2024-01-01","Stockholm","Stockholms Län","0180C3750",1
"67",85702,1615,"Övriga brott mot 16 kap. BrB","2023-12-30","2023-12-29","Västerås","Västmanlands Län","1980C1580",1
"68",87496,1615,"Övriga brott mot 16 kap. BrB","2023-12-29","2023-12-17","Eskilstuna","Södermanlands Län","0484B5010",1
"69",92174,1615,"Övriga brott mot 16 kap. BrB","2024-01-06","2024-01-06","Malmö","Skåne Län","1280C2370",1
"70",96086,1615,"Övriga brott mot 16 kap. BrB","2024-01-15","2024-01-12","Halmstad","Hallands Län","1380C1100",1
"71",98055,1615,"Övriga brott mot 16 kap. BrB","2024-01-01","2024-01-01","Trosa","Södermanlands Län","0488C1010",1
"72",130808,1615,"Övriga brott mot 16 kap. BrB","2024-01-18","2023-09-16","Stockholm","Stockholms Län","0180C4020",1
"73",135749,1615,"Övriga brott mot 16 kap. BrB","2024-01-06","2024-01-06","Malmö","Skåne Län","1280C2370",1
"74",136869,1615,"Övriga brott mot 16 kap. BrB","2024-02-14","2024-02-14","Stockholm","Stockholms Län","0180C3940",1
"75",136880,1615,"Övriga brott mot 16 kap. BrB","2024-02-14","2024-02-14","Stockholm","Stockholms Län","0180C3940",1
"76",142327,1615,"Övriga brott mot 16 kap. BrB","2024-02-14","2024-02-14","Stockholm","Stockholms Län","0180C3940",1
"77",147940,1615,"Övriga brott mot 16 kap. BrB","2024-02-14","2024-02-14","Stockholm","Stockholms Län","0180C3940",1
"78",148966,1615,"Övriga brott mot 16 kap. BrB","2024-02-14","2024-02-14","Stockholm","Stockholms Län","0180C3940",1
"79",157226,1615,"Övriga brott mot 16 kap. BrB","2024-02-19","2024-02-18","Borås","Västra Götalands Län","1490C1220",1
"80",159480,1615,"Övriga brott mot 16 kap. BrB","2024-01-27","2024-01-27","Västerås","Västmanlands Län","1980C1580",1
"81",162455,1615,"Övriga brott mot 16 kap. BrB","2024-02-14","2024-02-14","Stockholm","Stockholms Län","0180C3940",1
"82",165880,1615,"Övriga brott mot 16 kap. BrB","2024-01-25","2023-12-01","Uppvidinge","Kronobergs Län","0760C1020",1
"83",180224,1615,"Övriga brott mot 16 kap. BrB","2024-02-14","2024-02-14","Stockholm","Stockholms Län","0180C3940",1
"84",182709,1615,"Övriga brott mot 16 kap. BrB","2024-01-23","2024-01-23","Stockholm","Stockholms Län","0180C3940",1
"85",188918,1615,"Övriga brott mot 16 kap. BrB","2024-02-20","2024-02-20","Göteborg","Västra Götalands Län","1480C3280",1
"86",218470,1615,"Övriga brott mot 16 kap. BrB","2024-01-23","2024-01-23","Stockholm","Stockholms Län","0180C3940",1
"87",220266,1615,"Övriga brott mot 16 kap. BrB","2024-02-14","2024-02-14","Stockholm","Stockholms Län","0180C3940",1
"88",246289,1615,"Övriga brott mot 16 kap. BrB","2024-03-16","2024-03-16","Göteborg","Västra Götalands Län","1480C2590",1
"89",249460,1615,"Övriga brott mot 16 kap. BrB","2024-03-01","2024-03-01","Stockholm","Stockholms Län","0180C3940",1
"90",255302,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-15","Stockholm","Stockholms Län","0180C3940",1
"91",255304,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-15","Stockholm","Stockholms Län","0180C3940",1
"92",255728,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-15","Stockholm","Stockholms Län","0180C3940",1
"93",258485,1615,"Övriga brott mot 16 kap. BrB","2024-03-12","2024-03-12","Stockholm","Stockholms Län","0180C3940",1
"94",260479,1615,"Övriga brott mot 16 kap. BrB","2024-03-12","2024-03-12","Stockholm","Stockholms Län","0180C3940",1
"95",262304,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-15","Stockholm","Stockholms Län","0180C3940",1
"96",262704,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-15","Stockholm","Stockholms Län","0180C3940",1
"97",272957,1615,"Övriga brott mot 16 kap. BrB","2024-03-14","2024-03-14","Stockholm","Stockholms Län","0180C3940",1
"98",277374,1615,"Övriga brott mot 16 kap. BrB","2024-03-16","2024-03-16","Göteborg","Västra Götalands Län","1480C2590",1
"99",282468,1615,"Övriga brott mot 16 kap. BrB","2024-03-16","2024-03-16","Göteborg","Västra Götalands Län","1480C2590",1
"100",282472,1615,"Övriga brott mot 16 kap. BrB","2024-03-16","2024-03-16","Göteborg","Västra Götalands Län","1480C2590",1
"101",284063,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-15","Stockholm","Stockholms Län","0180C3940",1
"102",285317,1615,"Övriga brott mot 16 kap. BrB","2024-03-12","2024-03-12","Stockholm","Stockholms Län","0180C3940",1
"103",288203,1615,"Övriga brott mot 16 kap. BrB","2024-03-31","2024-03-31","Stockholm","Stockholms Län","0180C2690",1
"104",290303,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-15","Stockholm","Stockholms Län","0180C3940",1
"105",292259,1615,"Övriga brott mot 16 kap. BrB","2024-03-12","2024-03-12","Stockholm","Stockholms Län","0180C3940",1
"106",295059,1615,"Övriga brott mot 16 kap. BrB","2024-03-16","2024-03-16","Göteborg","Västra Götalands Län","1480C2360",1
"107",295539,1615,"Övriga brott mot 16 kap. BrB","2024-03-12","2024-03-12","Stockholm","Stockholms Län","0180C3940",1
"108",298440,1615,"Övriga brott mot 16 kap. BrB","2024-03-12","2024-03-12","Stockholm","Stockholms Län","0180C3940",1
"109",299116,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-15","Stockholm","Stockholms Län","0180C3940",1
"110",303747,1615,"Övriga brott mot 16 kap. BrB","2024-03-14","2024-03-14","Stockholm","Stockholms Län","0180C3940",1
"111",305032,1615,"Övriga brott mot 16 kap. BrB","2024-03-17","2024-03-17","Stockholm","Stockholms Län","0180C5020",1
"112",305415,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-15","Stockholm","Stockholms Län","0180C3940",1
"113",305417,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-15","Stockholm","Stockholms Län","0180C3940",1
"114",306080,1615,"Övriga brott mot 16 kap. BrB","2024-03-12","2024-03-12","Stockholm","Stockholms Län","0180C3940",1
"115",307527,1615,"Övriga brott mot 16 kap. BrB","2024-03-15","2024-03-13","","","",1
"116",309789,1615,"Övriga brott mot 16 kap. BrB","2024-03-16","2024-03-16","Göteborg","Västra Götalands Län","1480C2590",1
"117",312169,1615,"Övriga brott mot 16 kap. BrB","2024-03-16","2024-03-16","Göteborg","Västra Götalands Län","1480C2590",1
"118",312501,1615,"Övriga brott mot 16 kap. BrB","2024-03-14","2024-03-14","Stockholm","Stockholms Län","0180C3940",1
"119",317138,1615,"Övriga brott mot 16 kap. BrB","2024-03-14","2024-03-14","Stockholm","Stockholms Län","0180C3940",1
"120",318063,1615,"Övriga brott mot 16 kap. BrB","2024-03-14","2024-03-14","Stockholm","Stockholms Län","0180C3940",1
"121",318278,1615,"Övriga brott mot 16 kap. BrB","2024-03-14","2024-03-14","Stockholm","Stockholms Län","0180C3940",1
"122",321179,1615,"Övriga brott mot 16 kap. BrB","2024-03-16","2024-03-16","Göteborg","Västra Götalands Län","1480C2590",1
"123",353254,1615,"Övriga brott mot 16 kap. BrB","2018-09-26","2020-04-17","Falköping","Västra Götalands Län","",1
"124",1497499,1615,"Övriga brott mot 16 kap. BrB","2020-06-08","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"125",1527197,1615,"Övriga brott mot 16 kap. BrB","2020-06-08","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"126",1591387,1615,"Övriga brott mot 16 kap. BrB","2020-06-08","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"127",1591389,1615,"Övriga brott mot 16 kap. BrB","2020-06-08","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"128",1595991,1615,"Övriga brott mot 16 kap. BrB","2020-06-07","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"129",1606049,1615,"Övriga brott mot 16 kap. BrB","2020-06-08","2020-06-07","Göteborg","Västra Götalands Län","1480C2370",1
"130",1852248,1615,"Övriga brott mot 16 kap. BrB","2020-09-23","2021-06-15","Skara","Västra Götalands Län","1495C1070",1
"131",2010347,1615,"Övriga brott mot 16 kap. BrB","2020-12-08","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"132",2010348,1615,"Övriga brott mot 16 kap. BrB","2020-12-08","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"133",2014441,1615,"Övriga brott mot 16 kap. BrB","2020-12-01","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"134",2022525,1615,"Övriga brott mot 16 kap. BrB","2020-11-25","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"135",2037815,1615,"Övriga brott mot 16 kap. BrB","2020-11-24","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"136",2058405,1615,"Övriga brott mot 16 kap. BrB","2020-11-26","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"137",2065537,1615,"Övriga brott mot 16 kap. BrB","2020-12-01","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"138",2067075,1615,"Övriga brott mot 16 kap. BrB","2020-12-10","2020-06-07","Göteborg","Västra Götalands Län","1480C2370",1
"139",2083711,1615,"Övriga brott mot 16 kap. BrB","2021-01-01","2021-01-01","Vårgårda","Västra Götalands Län","1442C1020",1
"140",2087576,1615,"Övriga brott mot 16 kap. BrB","2020-11-24","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"141",2088928,1615,"Övriga brott mot 16 kap. BrB","2020-11-25","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"142",2099878,1615,"Övriga brott mot 16 kap. BrB","2020-11-24","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"143",2157409,1615,"Övriga brott mot 16 kap. BrB","2021-01-15","2021-01-15","","","",1
"144",2163236,1615,"Övriga brott mot 16 kap. BrB","2021-01-19","2021-01-19","Stockholm","Stockholms Län","0180C6330",1
"145",2185392,1615,"Övriga brott mot 16 kap. BrB","2021-01-16","2021-01-15","","","",1
"146",2216527,1615,"Övriga brott mot 16 kap. BrB","2021-02-06","2020-12-19","","","",1
"147",2219792,1615,"Övriga brott mot 16 kap. BrB","2021-02-07","2021-02-06","Stockholm","Stockholms Län","0180C5590",1
"148",2290329,1615,"Övriga brott mot 16 kap. BrB","2021-03-06","2021-03-06","","Stockholms Län","",1
"149",2309486,1615,"Övriga brott mot 16 kap. BrB","2021-03-25","2021-03-25","Högsby","Kalmar Län","0821A0010",1
"150",2323543,1615,"Övriga brott mot 16 kap. BrB","2021-03-03","2020-06-07","Göteborg","Västra Götalands Län","1480C1710",1
"151",2331815,1615,"Övriga brott mot 16 kap. BrB","2021-03-30","2021-01-28","","","",1
"152",2359676,1615,"Övriga brott mot 16 kap. BrB","2021-03-19","2020-01-06","Stockholm","Stockholms Län","0180C1330",1
"153",2362315,1615,"Övriga brott mot 16 kap. BrB","2021-04-06","2020-10-03","Stockholm","Stockholms Län","0180C3420",1
"154",2393566,1615,"Övriga brott mot 16 kap. BrB","2021-05-16","2021-05-16","Stockholm","Stockholms Län","0180C4310",1
"155",2393567,1615,"Övriga brott mot 16 kap. BrB","2021-05-16","2021-05-16","Stockholm","Stockholms Län","0180C4310",1
"156",2415626,1615,"Övriga brott mot 16 kap. BrB","2021-05-05","2021-05-05","Göteborg","Västra Götalands Län","1480C1280",1
"157",2421429,1615,"Övriga brott mot 16 kap. BrB","2021-04-28","2021-04-28","","","",1
"158",2426458,1615,"Övriga brott mot 16 kap. BrB","2021-05-16","2021-05-16","Klippan","Skåne Län","1276A0030",1
"159",2438446,1615,"Övriga brott mot 16 kap. BrB","2021-04-26","2021-04-13","Stockholm","Stockholms Län","0180C6300",1
"160",2449365,1615,"Övriga brott mot 16 kap. BrB","2021-05-16","2021-05-16","Klippan","Skåne Län","1276A0030",1
"161",2453144,1615,"Övriga brott mot 16 kap. BrB","2021-04-18","2021-04-17","Vänersborg","Västra Götalands Län","1487C1170",1
"162",2465564,1615,"Övriga brott mot 16 kap. BrB","2021-05-16","2021-05-16","Klippan","Skåne Län","1276A0030",1
"163",2468680,1615,"Övriga brott mot 16 kap. BrB","2021-04-28","2021-04-28","","","",1
"164",2470787,1615,"Övriga brott mot 16 kap. BrB","2021-04-27","2021-03-25","","","",1
"165",2482552,1615,"Övriga brott mot 16 kap. BrB","2021-04-29","2021-04-29","","","",1
"166",2485563,1615,"Övriga brott mot 16 kap. BrB","2021-05-03","2021-04-25","Hässleholm","Skåne Län","1293A0020",1
"167",2504713,1615,"Övriga brott mot 16 kap. BrB","2021-04-25","2021-04-25","Solna","Stockholms Län","0184C1230",1
"168",2513160,1615,"Övriga brott mot 16 kap. BrB","2021-06-01","2020-06-07","Göteborg","Västra Götalands Län","1480C2370",1
"169",2513161,1615,"Övriga brott mot 16 kap. BrB","2021-06-01","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"170",2518071,1615,"Övriga brott mot 16 kap. BrB","2021-06-16","2021-06-13","Lund","Skåne Län","1281C1380",1
"171",2524020,1615,"Övriga brott mot 16 kap. BrB","2021-06-21","2021-01-13","Södertälje","Stockholms Län","0181A0050",1
"172",2525177,1615,"Övriga brott mot 16 kap. BrB","2021-06-09","2021-06-09","Göteborg","Västra Götalands Län","1480C2110",1
"173",2533875,1615,"Övriga brott mot 16 kap. BrB","2021-06-23","2021-06-22","Borås","Västra Götalands Län","1490C1300",1
"174",2545911,1615,"Övriga brott mot 16 kap. BrB","2021-06-10","2021-05-16","Gagnef","Dalarnas Län","2026C1020",1
"175",2554850,1615,"Övriga brott mot 16 kap. BrB","2021-06-01","2020-06-07","Göteborg","Västra Götalands Län","1480C2460",1
"176",2589895,1615,"Övriga brott mot 16 kap. BrB","2021-06-22","2021-06-22","Herrljunga","Västra Götalands Län","1466C1020",1
"177",2602403,1615,"Övriga brott mot 16 kap. BrB","2021-06-01","2020-06-07","Göteborg","Västra Götalands Län","1480C2370",1
"178",2608738,1615,"Övriga brott mot 16 kap. BrB","2021-06-16","2021-06-16","Göteborg","Västra Götalands Län","1480C3730",1
"179",2632057,1615,"Övriga brott mot 16 kap. BrB","2021-05-28","2021-05-28","Göteborg","Västra Götalands Län","1480C3690",1
"180",2640200,1615,"Övriga brott mot 16 kap. BrB","2021-08-01","2021-08-01","Södertälje","Stockholms Län","0181C1130",1
"181",2651579,1615,"Övriga brott mot 16 kap. BrB","2021-07-03","2021-07-03","Malmö","Skåne Län","1280C2400",1
"182",2655856,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2400",1
"183",2656009,1615,"Övriga brott mot 16 kap. BrB","2021-07-26","2021-07-09","Kalmar","Kalmar Län","0880C1100",1
"184",2656011,1615,"Övriga brott mot 16 kap. BrB","2021-07-26","2021-07-09","Kalmar","Kalmar Län","0880C1100",1
"185",2661595,1615,"Övriga brott mot 16 kap. BrB","2021-08-01","2021-08-01","Malmö","Skåne Län","1280C1700",1
"186",2662333,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2400",1
"187",2668194,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2240",1
"188",2668341,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2400",1
"189",2673385,1615,"Övriga brott mot 16 kap. BrB","2021-07-25","2021-07-25","Halmstad","Hallands Län","1380C1320",1
"190",2674104,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2400",1
"191",2689372,1615,"Övriga brott mot 16 kap. BrB","2021-08-02","2021-08-01","Södertälje","Stockholms Län","0181C1180",1
"192",2711637,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2400",1
"193",2719585,1615,"Övriga brott mot 16 kap. BrB","2021-07-03","2021-07-02","","","",1
"194",2720251,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2260",1
"195",2723533,1615,"Övriga brott mot 16 kap. BrB","2021-07-14","2021-07-13","","Gävleborgs Län","",1
"196",2727959,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2260",1
"197",2732904,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2400",1
"198",2732905,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2400",1
"199",2735716,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2400",1
"200",2745947,1615,"Övriga brott mot 16 kap. BrB","2021-07-24","2021-07-24","Malmö","Skåne Län","1280C2400",1
"201",2766056,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"202",2766058,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"203",2766497,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"204",2768483,1615,"Övriga brott mot 16 kap. BrB","2021-08-26","2021-08-26","Stockholm","Stockholms Län","0180C2390",1
"205",2784543,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"206",2785600,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"207",2788446,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"208",2795979,1615,"Övriga brott mot 16 kap. BrB","2021-08-27","2021-08-27","Huddinge","Stockholms Län","0126C1130",1
"209",2800108,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"210",2803858,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"211",2804304,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"212",2811951,1615,"Övriga brott mot 16 kap. BrB","2021-09-09","2021-09-07","Gävle","Gävleborgs Län","2180C1270",1
"213",2812213,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"214",2828382,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"215",2840686,1615,"Övriga brott mot 16 kap. BrB","2021-08-14","2021-08-14","Malmö","Skåne Län","1280C2400",1
"216",2868792,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"217",2868797,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"218",2868810,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"219",2868817,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"220",2874650,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"221",2881389,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2140",1
"222",2886165,1615,"Övriga brott mot 16 kap. BrB","2021-10-14","2021-10-03","Norrköping","Östergötlands Län","0581C1260",1
"223",2890661,1615,"Övriga brott mot 16 kap. BrB","2021-09-20","2021-09-06","Lund","Skåne Län","1281C1280",1
"224",2892626,1615,"Övriga brott mot 16 kap. BrB","2021-10-13","2021-10-03","Norrköping","Östergötlands Län","0581C1260",1
"225",2894487,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"226",2896727,1615,"Övriga brott mot 16 kap. BrB","2021-10-02","2021-10-02","Stockholm","Stockholms Län","0180C4040",1
"227",2903823,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"228",2903826,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"229",2903831,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Upplands Väsby","Stockholms Län","0114C1140",1
"230",2904813,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"231",2906201,1615,"Övriga brott mot 16 kap. BrB","2021-09-24","2021-09-22","Uddevalla","Västra Götalands Län","1485C1200",1
"232",2917515,1615,"Övriga brott mot 16 kap. BrB","2021-09-29","2021-09-29","Göteborg","Västra Götalands Län","1480C2370",1
"233",2918653,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"234",2919429,1615,"Övriga brott mot 16 kap. BrB","2021-10-03","2021-10-03","Solna","Stockholms Län","0184C1320",1
"235",2922013,1615,"Övriga brott mot 16 kap. BrB","2021-09-19","2021-08-06","Katrineholm","Södermanlands Län","0483C1090",1
"236",2925653,1615,"Övriga brott mot 16 kap. BrB","2021-09-20","2021-09-20","Solna","Stockholms Län","0184C1310",1
"237",2934317,1615,"Övriga brott mot 16 kap. BrB","2021-10-25","2021-10-25","Örebro","Örebro Län","1880C1290",1
"238",2934320,1615,"Övriga brott mot 16 kap. BrB","2021-10-25","2021-10-25","Örebro","Örebro Län","1880C1290",1
"239",2946439,1615,"Övriga brott mot 16 kap. BrB","2021-09-21","2021-09-21","","Västra Götalands Län","",1
"240",2948104,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"241",2948915,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"242",2948919,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"243",2949814,1615,"Övriga brott mot 16 kap. BrB","2021-09-29","2021-07-19","","","",1
"244",2961294,1615,"Övriga brott mot 16 kap. BrB","2021-10-03","2021-10-03","Solna","Stockholms Län","0184C1310",1
"245",2963909,1615,"Övriga brott mot 16 kap. BrB","2021-10-03","2021-10-03","Nyköping","Södermanlands Län","0480C1110",1
"246",2971960,1615,"Övriga brott mot 16 kap. BrB","2021-10-27","2021-10-08","Säffle","Värmlands Län","1785C1010",1
"247",2974119,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"248",2974242,1615,"Övriga brott mot 16 kap. BrB","2021-10-23","2021-10-23","Malmö","Skåne Län","1280C2400",1
"249",3009491,1615,"Övriga brott mot 16 kap. BrB","2021-10-30","2021-10-30","Västerås","Västmanlands Län","1980C1580",1
"250",3021351,1615,"Övriga brott mot 16 kap. BrB","2021-11-03","2021-09-25","Lidköping","Västra Götalands Län","1494C1040",1
"251",3023242,1615,"Övriga brott mot 16 kap. BrB","2021-12-04","2021-12-04","Solna","Stockholms Län","0184C1310",1
"252",3039359,1615,"Övriga brott mot 16 kap. BrB","2021-12-02","2021-12-02","Uppsala","Uppsala Län","0380C1450",1
"253",3059020,1615,"Övriga brott mot 16 kap. BrB","2021-12-01","2021-11-30","Borås","Västra Götalands Län","1490C1220",1
"254",3063378,1615,"Övriga brott mot 16 kap. BrB","2021-12-01","2021-11-10","Täby","Stockholms Län","0160C1200",1
"255",3074238,1615,"Övriga brott mot 16 kap. BrB","2021-11-25","2021-09-07","Vänersborg","Västra Götalands Län","1487C1190",1
"256",3076947,1615,"Övriga brott mot 16 kap. BrB","2021-11-08","2021-11-05","Varberg","Hallands Län","1383C1020",1
"257",3195212,1615,"Övriga brott mot 16 kap. BrB","2021-12-15","2021-10-27","Malmö","Skåne Län","1280C1850",1
"258",3231916,1615,"Övriga brott mot 16 kap. BrB","2022-02-25","2022-02-25","Malmö","Skåne Län","1280C2110",1
"259",3238133,1615,"Övriga brott mot 16 kap. BrB","2022-02-26","2022-02-26","Göteborg","Västra Götalands Län","1480C1280",1
"260",3244733,1615,"Övriga brott mot 16 kap. BrB","2022-02-25","2022-02-25","Malmö","Skåne Län","1280C2110",1
"261",3248105,1615,"Övriga brott mot 16 kap. BrB","2022-02-20","2022-02-20","Avesta","Dalarnas Län","2084C1060",1
"262",3248107,1615,"Övriga brott mot 16 kap. BrB","2022-02-20","2022-02-20","Avesta","Dalarnas Län","2084C1060",1
"263",3252129,1615,"Övriga brott mot 16 kap. BrB","2022-02-25","2022-02-25","Malmö","Skåne Län","1280C2110",1
"264",3255025,1615,"Övriga brott mot 16 kap. BrB","2022-01-23","2022-01-23","Stockholm","Stockholms Län","0180C3690",1
"265",3259299,1615,"Övriga brott mot 16 kap. BrB","2022-02-26","2022-02-26","Västerås","Västmanlands Län","1980C1260",1
"266",3291544,1615,"Övriga brott mot 16 kap. BrB","2022-02-25","2022-02-25","Malmö","Skåne Län","1280C2110",1
"267",3300901,1615,"Övriga brott mot 16 kap. BrB","2022-03-07","2022-03-07","Sundbyberg","Stockholms Län","0183C1190",1
"268",3330316,1615,"Övriga brott mot 16 kap. BrB","2022-03-28","2022-03-28","Stockholm","Stockholms Län","0180C4620",1
"269",3330318,1615,"Övriga brott mot 16 kap. BrB","2022-03-28","2022-03-28","Stockholm","Stockholms Län","0180C4620",1
"270",3330319,1615,"Övriga brott mot 16 kap. BrB","2022-03-28","2022-03-28","Stockholm","Stockholms Län","0180C4620",1
"271",3330447,1615,"Övriga brott mot 16 kap. BrB","2022-03-28","2022-03-28","Stockholm","Stockholms Län","0180C4620",1
"272",3339935,1615,"Övriga brott mot 16 kap. BrB","2022-03-28","2022-03-28","Stockholm","Stockholms Län","0180C3880",1
"273",3342197,1615,"Övriga brott mot 16 kap. BrB","2022-04-08","2022-04-08","Stockholm","Stockholms Län","0180C3230",1
"274",3342562,1615,"Övriga brott mot 16 kap. BrB","2022-03-28","2022-03-28","Stockholm","Stockholms Län","0180C3880",1
"275",3342749,1615,"Övriga brott mot 16 kap. BrB","2022-03-11","2022-03-09","Eslöv","Skåne Län","1285C1010",1
