"","Id","Brottskod","Brottskod.klartext","Inskrivningsdatum","Brottsdatum","Kommun","Län","DeSO.område","Antal"
"1",344,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2020-03-14","2020-03-14","Örebro","Örebro Län","1880C1650",1
"2",981,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2021-04-10","2021-04-10","Örebro","Örebro Län","1880C1620",1
"3",1851,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2021-11-13","2021-11-13","Västerås","Västmanlands Län","1980C1130",1
"4",1853,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2021-11-13","2021-11-13","Västerås","Västmanlands Län","1980C1130",1
"5",1854,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2021-11-13","2021-11-13","Västerås","Västmanlands Län","1980C1130",1
"6",1958,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2021-10-29","2021-10-28","Norrköping","Östergötlands Län","0581C1290",1
"7",2208,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2021-12-15","2021-12-15","Strömsund","Jämtlands Län","2313A0020",1
"8",2277,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-01-23","2022-01-22","Degerfors","Örebro Län","1862C1010",1
"9",2441,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-02-18","2022-02-18","Ludvika","Dalarnas Län","2085A0010",1
"10",2457,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-02-16","2022-02-16","Stockholm","Stockholms Län","0180C6080",1
"11",2582,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-02-09","2022-02-09","Eskilstuna","Södermanlands Län","0484C1210",1
"12",2672,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-02-26","2022-02-26","Håbo","Uppsala Län","0305C1040",1
"13",2673,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-02-26","2022-02-26","Håbo","Uppsala Län","0305C1040",1
"14",2904,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-03-28","2022-03-28","Jönköping","Jönköpings Län","0680C1350",1
"15",2939,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-03-10","2022-03-10","Sjöbo","Skåne Län","1265C1040",1
"16",3315,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-04-08","2022-04-06","Nacka","Stockholms Län","0182C1260",1
"17",3316,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-04-08","2022-04-06","Nacka","Stockholms Län","0182C1260",1
"18",3360,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-03-12","2022-03-12","Linköping","Östergötlands Län","0580C1450",1
"19",3362,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-03-12","2022-03-12","Linköping","Östergötlands Län","0580C1450",1
"20",3411,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-04-06","2022-04-06","Partille","Västra Götalands Län","1402C1050",1
"21",3414,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-04-06","2022-04-06","Partille","Västra Götalands Län","1402C1050",1
"22",3478,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-03-19","2022-03-19","Västerås","Västmanlands Län","1980C1520",1
"23",3981,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-07","2022-04-15","Örebro","Örebro Län","1880C1220",1
"24",4089,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-11","2022-04-15","Örebro","Örebro Län","1880C1220",1
"25",4107,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-12","2022-04-15","Örebro","Örebro Län","1880C1220",1
"26",4108,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-12","2022-04-15","Örebro","Örebro Län","1880C1220",1
"27",4109,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-12","2022-04-15","Örebro","Örebro Län","1880C1220",1
"28",4186,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-08","2022-04-15","Örebro","Örebro Län","1880C1220",1
"29",4187,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-08","2022-04-15","Örebro","Örebro Län","1880C1220",1
"30",4188,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-08","2022-04-15","Örebro","Örebro Län","1880C1220",1
"31",4189,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-08","2022-04-15","Örebro","Örebro Län","1880C1220",1
"32",4345,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-11","2022-04-15","Örebro","Örebro Län","1880C1220",1
"33",4411,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-19","2022-04-15","Örebro","Örebro Län","1880C1220",1
"34",4412,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-05-19","2022-04-15","Örebro","Örebro Län","1880C1220",1
"35",4512,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-06-05","2022-06-05","Göteborg","Västra Götalands Län","1480C3090",1
"36",4514,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-06-05","2022-06-05","Göteborg","Västra Götalands Län","1480C3090",1
"37",4867,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-06-07","2022-04-15","Örebro","Örebro Län","1880C1190",1
"38",4913,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-06-20","2022-06-20","Norrtälje","Stockholms Län","0188B3030",1
"39",5450,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-19","2022-08-19","Enköping","Uppsala Län","0381C1120",1
"40",5505,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"41",5586,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-10","2022-08-10","Sigtuna","Stockholms Län","0191C1020",1
"42",5588,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-10","2022-08-10","Sigtuna","Stockholms Län","0191C1020",1
"43",5628,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-07-25","2022-07-25","Stockholm","Stockholms Län","0180C3460",1
"44",5630,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-07-25","2022-07-25","Stockholm","Stockholms Län","0180C3460",1
"45",5673,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"46",5674,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"47",5675,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"48",5686,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-06","2022-08-06","Lekeberg","Örebro Län","1814A0030",1
"49",5744,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-18","2022-04-15","Örebro","Örebro Län","1880C1190",1
"50",5879,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"51",6111,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-07-14","2022-07-14","Eskilstuna","Södermanlands Län","0484C1070",1
"52",6139,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-23","2022-04-15","Örebro","Örebro Län","1880C1220",1
"53",6146,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"54",6147,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"55",6227,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"56",6426,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-21","2022-08-20","Piteå","Norrbottens Län","2581C1090",1
"57",6514,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"58",6516,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-07-25","2022-07-24","Göteborg","Västra Götalands Län","1480C3560",1
"59",6530,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"60",6621,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-09-22","2022-04-15","Örebro","Örebro Län","1880C1220",1
"61",6747,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-09-13","2022-04-15","Örebro","Örebro Län","1880C1220",1
"62",6876,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-09-06","2022-04-15","Örebro","Örebro Län","1880C1220",1
"63",6880,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-09-04","2022-09-04","Varberg","Hallands Län","1383C1110",1
"64",7046,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-09-06","2022-09-06","Malmö","Skåne Län","1280C2480",1
"65",7047,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-09-06","2022-09-06","Malmö","Skåne Län","1280C2480",1
"66",7232,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-09-01","2022-04-15","Örebro","Örebro Län","1880C1220",1
"67",7305,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-24","2022-04-15","Örebro","Örebro Län","1880C1220",1
"68",7407,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-09-24","2022-09-24","Sandviken","Gävleborgs Län","2181C1130",1
"69",7671,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-08-31","2022-04-15","Örebro","Örebro Län","1880C1220",1
"70",7765,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-10-02","2022-10-02","Stockholm","Stockholms Län","0180C1060",1
"71",7766,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-10-02","2022-10-02","Stockholm","Stockholms Län","0180C1060",1
"72",7903,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-04","2022-11-04","Malmö","Skåne Län","1280C2920",1
"73",7975,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-10-30","2022-10-30","Stockholm","Stockholms Län","0180C2720",1
"74",8219,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-10-30","2022-10-30","Borlänge","Dalarnas Län","2081C1090",1
"75",8220,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-10-30","2022-10-29","Ludvika","Dalarnas Län","2085C1090",1
"76",8222,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-10-30","2022-10-30","Borlänge","Dalarnas Län","2081C1090",1
"77",8462,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-06","2022-11-06","Norrköping","Östergötlands Län","0581C1420",1
"78",8517,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-01","2022-11-01","Norrköping","Östergötlands Län","0581C1380",1
"79",8546,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-06","2022-11-06","Norrköping","Östergötlands Län","0581C1420",1
"80",8548,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-06","2022-11-06","Norrköping","Östergötlands Län","0581C1420",1
"81",8715,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-06","2022-11-06","Karlstad","Värmlands Län","1780C1140",1
"82",8933,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-08","2022-11-08","Malmö","Skåne Län","1280C1280",1
"83",9183,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-21","2022-11-20","Solna","Stockholms Län","0184C1110",1
"84",9487,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-15","2022-12-15","Umeå","Västerbottens Län","2480C1300",1
"85",9489,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-15","2022-12-15","Umeå","Västerbottens Län","2480C1300",1
"86",9611,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-28","2022-11-27","Hedemora","Dalarnas Län","2083C1010",1
"87",9612,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-28","2022-11-27","Hedemora","Dalarnas Län","2083C1010",1
"88",9721,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-15","2022-12-15","Umeå","Västerbottens Län","2480C1160",1
"89",9967,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-04","2022-12-04","Lysekil","Västra Götalands Län","1484C1010",1
"90",10001,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-19","2022-11-19","Eskilstuna","Södermanlands Län","0484C1270",1
"91",10002,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-19","2022-11-19","Eskilstuna","Södermanlands Län","0484C1270",1
"92",10006,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-19","2022-11-19","Eskilstuna","Södermanlands Län","0484C1270",1
"93",10132,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-14","2022-12-14","Malmö","Skåne Län","1280C2190",1
"94",10444,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-03","2022-12-03","Solna","Stockholms Län","0184C1110",1
"95",10591,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-08","2022-11-07","Örebro","Örebro Län","1880C1350",1
"96",10592,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-11-08","2022-11-07","Örebro","Örebro Län","1880C1350",1
"97",10963,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-13","2022-01-13","Östersund","Jämtlands Län","2380C1070",1
"98",10964,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-13","2022-01-13","Östersund","Jämtlands Län","2380C1070",1
"99",11066,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-21","2023-01-21","Stockholm","Stockholms Län","0180C4040",1
"100",11081,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-08","2023-01-08","Gävle","Gävleborgs Län","2180A0010",1
"101",11089,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-08","2023-01-08","Gävle","Gävleborgs Län","2180A0010",1
"102",11104,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-02","2023-01-02","Stockholm","Stockholms Län","0180C1380",1
"103",11414,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-20","2022-12-20","Hällefors","Örebro Län","1863C1020",1
"104",11563,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-02","2023-01-02","Falköping","Västra Götalands Län","1499C1020",1
"105",11618,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-17","2022-12-17","Botkyrka","Stockholms Län","0127C1170",1
"106",11637,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-26","2022-12-26","Malmö","Skåne Län","1280C1430",1
"107",11691,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-10","2023-01-10","Linköping","Östergötlands Län","0580C1430",1
"108",11694,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-10","2023-01-10","Linköping","Östergötlands Län","0580C1430",1
"109",11827,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-26","2022-12-26","Linköping","Östergötlands Län","0580C1470",1
"110",11829,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-26","2022-12-26","Linköping","Östergötlands Län","0580C1470",1
"111",12446,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-14","2023-01-14","Eskilstuna","Södermanlands Län","0484A0040",1
"112",12523,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-29","2023-01-28","Norrköping","Östergötlands Län","0581C1380",1
"113",12825,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-28","2023-01-28","Lidingö","Stockholms Län","0186C1020",1
"114",12826,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-28","2023-01-28","Lidingö","Stockholms Län","0186C1020",1
"115",13047,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-01-25","2023-01-25","Västerås","Västmanlands Län","1980C1220",1
"116",13300,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2022-12-16","2022-12-16","Haninge","Stockholms Län","0136C1350",1
"117",13453,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-02-18","2023-02-18","Eskilstuna","Södermanlands Län","0484C1360",1
"118",13467,1701,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen inte blir arbetsoförmögen eller blir arbetsoförmögen under kortare tid än ett dygn","2023-02-24","2023-02-24","Stockholm","Stockholms Län","0180C3110",1
