"","Id","Brottskod","Brottskod.klartext","Inskrivningsdatum","Brottsdatum","Kommun","Län","DeSO.område","Antal"
"8667",3870445,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-15","2022-09-12","Stenungsund","Västra Götalands Län","",1
"8668",3872024,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-10-01","2022-09-30","Halmstad","Hallands Län","1380B2020",1
"8669",3872294,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-31","2022-08-30","Sigtuna","Stockholms Län","0191C1040",1
"8670",3874016,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-03","2022-09-03","Kristianstad","Skåne Län","1290C1080",1
"8671",3874233,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-30","2022-09-30","Göteborg","Västra Götalands Län","1480C3970",1
"8672",3874374,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-29","2022-09-29","Trollhättan","Västra Götalands Län","1488C1060",1
"8673",3875253,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-02","2022-09-02","Upplands Väsby","Stockholms Län","0114C1060",1
"8674",3875546,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-28","2022-09-28","Göteborg","Västra Götalands Län","1480C1360",1
"8675",3876150,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-19","2022-09-19","Gävle","Gävleborgs Län","2180C1400",1
"8676",3878367,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-30","2022-08-30","Malmö","Skåne Län","1280C1830",1
"8677",3879359,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-08","2022-09-08","Stockholm","Stockholms Län","0180C5790",1
"8678",3879381,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-30","2022-08-29","Malmö","Skåne Län","1280C2150",1
"8679",3881587,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-29","2022-08-28","Trosa","Södermanlands Län","0488B2020",1
"8680",3882949,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-11","2022-09-11","Köping","Västmanlands Län","",1
"8681",3883383,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-25","2022-09-25","Malmö","Skåne Län","1280C2570",1
"8682",3883807,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-22","2022-09-22","Malmö","Skåne Län","1280C2400",1
"8683",3883840,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-26","2022-08-26","Falköping","Västra Götalands Län","1499B2010",1
"8684",3884057,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-24","2022-09-24","Göteborg","Västra Götalands Län","1480C3780",1
"8685",3884077,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-08-30","2022-08-30","Gävle","Gävleborgs Län","2180B4010",1
"8686",3884536,1211,"Skadegörelse, bilbrand eller brand på annat motorfordon (ej mordbrand, 1301)","2022-09-08","2022-09-08","Kristinehamn","Värmlands Län","1781C1040",1
