"","Id","Brottskod","Brottskod.klartext","Inskrivningsdatum","Brottsdatum","Kommun","Län","DeSO.område","Antal"
"14088",4851615,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-25","2023-08-25","Mölndal","Västra Götalands Län","1481C1220",1
"14089",4851796,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-14","2023-09-13","Degerfors","Örebro Län","1862C1030",1
"14090",4852431,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-18","2023-08-18","Norrtälje","Stockholms Län","0188A0080",1
"14091",4853190,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-27","2023-08-27","Eslöv","Skåne Län","1285C1090",1
"14092",4853774,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-05","2023-09-05","Malmö","Skåne Län","1280C2020",1
"14093",4854203,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-17","2023-09-17","Helsingborg","Skåne Län","1283C1400",1
"14094",4854254,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-19","2023-08-18","Enköping","Uppsala Län","0381C1050",1
"14095",4854680,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-28","2023-08-26","Habo","Jönköpings Län","0643A0020",1
"14096",4855046,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-21","2023-08-12","Linköping","Östergötlands Län","0580B2030",1
"14097",4855676,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-24","2023-08-24","Falun","Dalarnas Län","2080C1230",1
"14098",4856248,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-20","2023-08-19","Tingsryd","Kronobergs Län","0763C1010",1
"14099",4856364,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-26","2023-08-26","Sölvesborg","Blekinge Län","1083C1040",1
"14100",4856499,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-08","2023-09-07","Uppsala","Uppsala Län","0380A0100",1
"14101",4856706,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-11","2023-09-04","Malmö","Skåne Län","1280C1690",1
"14102",4856915,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-11","2023-09-11","Karlskrona","Blekinge Län","1080C1180",1
"14103",4856937,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-13","2023-09-13","Håbo","Uppsala Län","0305C1040",1
"14104",4857050,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-09","2023-09-08","Ystad","Skåne Län","1286C1080",1
"14105",4857229,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-02","2023-08-23","Sundsvall","Västernorrlands Län","2281C1330",1
"14106",4857518,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-04","2023-09-03","Malmö","Skåne Län","1280C1690",1
"14107",4858567,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-28","2023-08-27","Malå","Västerbottens Län","2418A0010",1
"14108",4858731,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-27","2023-08-27","Ängelholm","Skåne Län","1292C1130",1
"14109",4858818,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-19","2023-08-18","Göteborg","Västra Götalands Län","1480C3080",1
"14110",4858868,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-08","2023-09-08","Östersund","Jämtlands Län","2380C1180",1
"14111",4859326,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-18","2023-08-18","Eskilstuna","Södermanlands Län","0484C1470",1
"14112",4859738,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-27","2023-08-27","Avesta","Dalarnas Län","2084C1020",1
"14113",4859817,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-17","2023-08-05","Klippan","Skåne Län","1276C1050",1
"14114",4860616,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-23","2023-08-22","Lomma","Skåne Län","1262C1070",1
"14115",4860745,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-17","2023-08-17","Mora","Dalarnas Län","2062A0030",1
"14116",4861474,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-20","2023-09-19","Karlshamn","Blekinge Län","1082C1080",1
"14117",4861892,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-23","2023-08-23","Helsingborg","Skåne Län","1283C1620",1
"14118",4862005,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-07","2023-09-07","Falköping","Västra Götalands Län","1499B3010",1
"14119",4862380,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-04","2023-07-27","Köping","Västmanlands Län","1983C1100",1
"14120",4862640,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-12","2023-09-11","Örebro","Örebro Län","1880C1210",1
"14121",4863123,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-31","2023-08-31","Stockholm","Stockholms Län","0180C1610",1
"14122",4863195,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-24","2023-08-23","Kristinehamn","Värmlands Län","1781A0010",1
"14123",4863225,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-03","2023-09-03","Norrköping","Östergötlands Län","0581C1160",1
"14124",4863226,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-03","2023-09-03","Norrköping","Östergötlands Län","0581C1160",1
"14125",4863439,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-11","2023-09-10","Helsingborg","Skåne Län","1283C1670",1
"14126",4864430,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-24","2023-08-23","Avesta","Dalarnas Län","2084B2010",1
"14127",4864745,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-30","2023-08-29","Kungsbacka","Hallands Län","1384C1060",1
"14128",4865888,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-17","2023-09-17","Helsingborg","Skåne Län","1283C1670",1
"14129",4866228,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-24","2023-08-24","Eskilstuna","Södermanlands Län","0484C1460",1
"14130",4866412,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-26","2023-08-25","Nordanstig","Gävleborgs Län","2132B2010",1
"14131",4866729,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-31","2023-08-31","Kristianstad","Skåne Län","1290B6010",1
"14132",4866751,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-08","2023-09-05","Motala","Östergötlands Län","0583C1100",1
"14133",4867314,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-27","2023-08-25","Nyköping","Södermanlands Län","0480C1140",1
"14134",4868084,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-27","2023-08-27","Göteborg","Västra Götalands Län","1480C3970",1
"14135",4868507,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-15","2023-09-13","Hagfors","Värmlands Län","1783C1020",1
"14136",4868671,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-12","2023-09-11","Helsingborg","Skåne Län","1283C1200",1
"14137",4869036,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-25","2023-08-25","Luleå","Norrbottens Län","2580C1160",1
"14138",4869316,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-25","2023-08-25","Stockholm","Stockholms Län","0180C4500",1
"14139",4869652,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-12","2023-09-12","Helsingborg","Skåne Län","1283C1070",1
"14140",4870448,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-18","2023-09-18","Trelleborg","Skåne Län","1287C1120",1
"14141",4870976,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-15","2023-09-15","Nybro","Kalmar Län","0881C1070",1
"14142",4871562,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-29","2023-08-29","Jönköping","Jönköpings Län","0680B4020",1
"14143",4871761,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-10","2023-09-10","Lomma","Skåne Län","1262C1110",1
"14144",4871852,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-08","2023-09-07","Härnösand","Västernorrlands Län","2280C1100",1
"14145",4872376,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-04","2023-09-04","Ljungby","Kronobergs Län","0781C1080",1
"14146",4873084,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-06","2023-09-06","Eskilstuna","Södermanlands Län","0484C1350",1
"14147",4874072,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-29","2023-08-29","Munkedal","Västra Götalands Län","1430C1010",1
"14148",4874268,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-04","2023-09-02","Stockholm","Stockholms Län","0180C2700",1
"14149",4874423,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-19","2023-08-18","Örebro","Örebro Län","1880C1590",1
"14150",4874476,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-06","2023-09-06","Lilla Edet","Västra Götalands Län","1462C1040",1
"14151",4875937,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-19","2023-08-19","Malmö","Skåne Län","1280C2830",1
"14152",4876164,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-15","2023-09-15","Klippan","Skåne Län","1276B2010",1
"14153",4876180,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-17","2023-09-17","Karlskrona","Blekinge Län","1080C1010",1
"14154",4876501,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-27","2023-08-27","Östhammar","Uppsala Län","0382B4020",1
"14155",4876595,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-31","2023-08-27","Malmö","Skåne Län","1280C1990",1
"14156",4876734,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-14","2023-09-08","Krokom","Jämtlands Län","2309A0050",1
"14157",4877103,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-24","2023-08-24","Hässleholm","Skåne Län","1293B4020",1
"14158",4877639,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-26","2023-08-25","Trelleborg","Skåne Län","1287C1040",1
"14159",4877657,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-04","2023-09-04","Ale","Västra Götalands Län","1440C1030",1
"14160",4878430,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-12","2023-09-11","Örebro","Örebro Län","1880C1040",1
"14161",4878460,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-18","2023-08-18","Burlöv","Skåne Län","1231C1010",1
"14162",4879466,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-21","2023-09-21","Skellefteå","Västerbottens Län","2482B5010",1
"14163",4879479,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-22","2023-09-21","Västerås","Västmanlands Län","1980C1060",1
"14164",4880107,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-22","2023-09-21","Lekeberg","Örebro Län","1814C1020",1
"14165",4880190,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-11","2023-09-11","Karlskrona","Blekinge Län","1080C1140",1
"14166",4880608,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-25","2023-08-25","Eskilstuna","Södermanlands Län","0484C1060",1
"14167",4881180,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-09","2023-09-09","Södertälje","Stockholms Län","0181C1190",1
"14168",4881193,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-13","2023-09-13","Göteborg","Västra Götalands Län","1480C1720",1
"14169",4881436,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-31","2023-08-29","Eskilstuna","Södermanlands Län","0484C1380",1
"14170",4881959,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-07","2023-09-06","Hässleholm","Skåne Län","1293B3030",1
"14171",4882083,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-12","2023-09-04","Uppsala","Uppsala Län","0380C1350",1
"14172",4882427,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-05","2023-09-05","Höganäs","Skåne Län","1284C1020",1
"14173",4882428,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-05","2023-09-05","Ovanåker","Gävleborgs Län","2121C1030",1
"14174",4882891,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-09-15","2023-09-14","Örebro","Örebro Län","1880C1060",1
"14175",4883063,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-31","2023-08-31","Svedala","Skåne Län","1263C1010",1
"14176",4883135,1210,"Skadegörelse, genom brand (ej på motorfordon)","2023-08-30","2023-08-29","Avesta","Dalarnas Län","2084C1010",1
