"","Id","Brottskod","Brottskod.klartext","Inskrivningsdatum","Brottsdatum","Kommun","Län","DeSO.område","Antal"
"15",4974,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-07-10","2022-07-10","Stockholm","Stockholms Län","0180C3120",1
"16",4975,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-07-10","2022-07-10","Stockholm","Stockholms Län","0180C3120",1
"17",5295,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-06-15","2022-04-15","Örebro","Örebro Län","1880C1190",1
"18",5501,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"19",5600,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-08-22","2022-04-15","Örebro","Örebro Län","1880C1220",1
"20",5761,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"21",6391,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-08-17","2022-04-15","Örebro","Örebro Län","1880C1220",1
"22",6418,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-08-21","2022-08-21","Uppsala","Uppsala Län","0380C2140",1
"23",7023,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-09-10","2022-04-15","Örebro","Örebro Län","1880C1220",1
"24",7024,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-09-10","2022-04-15","Örebro","Örebro Län","1880C1220",1
"25",7376,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-09-06","2022-04-15","Örebro","Örebro Län","1880C1220",1
"26",7388,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-09-13","2022-04-15","Örebro","Örebro Län","1880C1220",1
"27",7621,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-08-28","2022-04-15","Örebro","Örebro Län","1880C1190",1
"28",7622,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-08-28","2022-04-15","Örebro","Örebro Län","1880C1190",1
"29",8587,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-10-11","2022-04-15","Örebro","Örebro Län","1880C1220",1
"30",11601,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-01-04","2023-01-04","Lund","Skåne Län","1281B2040",1
"31",11925,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-01-10","2022-04-14","Norrköping","Östergötlands Län","0581C1030",1
"32",11926,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-01-10","2022-04-17","Norrköping","Östergötlands Län","0581C1030",1
"33",12185,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-12-21","2022-12-21","Malmö","Skåne Län","1280C2910",1
"34",12621,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-12-17","2022-12-17","Uppsala","Uppsala Län","0380C1610",1
"35",12933,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-01-10","2022-04-17","Norrköping","Östergötlands Län","0581C1030",1
"36",14195,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-02-07","2023-02-07","Kil","Värmlands Län","1715C1020",1
"37",15361,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-02-25","2023-02-25","Uppsala","Uppsala Län","0380C1320",1
"38",15447,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-02-07","2023-02-07","Stockholm","Stockholms Län","0180C4040",1
"39",15706,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-03-07","2022-04-17","Norrköping","Östergötlands Län","0581C1030",1
"40",15744,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-02-06","2023-02-06","Borås","Västra Götalands Län","1490C1580",1
"41",16378,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-03-02","2022-04-17","Norrköping","Östergötlands Län","0581C1030",1
"42",16971,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-03-23","2023-03-23","Kalmar","Kalmar Län","0880C1030",1
"43",18286,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-04-15","2023-04-15","Södertälje","Stockholms Län","0181C1040",1
"44",18679,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-04-08","2023-04-08","Huddinge","Stockholms Län","0126C1090",1
"45",18771,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-04-23","2023-04-23","Norrköping","Östergötlands Län","0581C1360",1
"46",19979,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-05-06","2023-05-06","Helsingborg","Skåne Län","1283C1200",1
"47",20338,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-05-01","2023-05-01","Skellefteå","Västerbottens Län","2482C1180",1
"48",20473,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-05-19","2023-05-19","Ockelbo","Gävleborgs Län","2101A0020",1
"49",20748,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-04-26","2023-04-26","Göteborg","Västra Götalands Län","1480C3680",1
"50",20899,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-05-15","2023-05-14","Lysekil","Västra Götalands Län","1484C1030",1
"51",21238,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-05-17","2023-05-17","Värmdö","Stockholms Län","0120C1170",1
"52",22457,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-05-02","2023-05-02","Stockholm","Stockholms Län","0180C2920",1
"53",23162,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-05-31","2023-05-30","Solna","Stockholms Län","0184C1310",1
"54",25485,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-06-16","2023-06-16","Södertälje","Stockholms Län","0181C1040",1
"55",27731,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-08-06","2023-08-06","Södertälje","Stockholms Län","0181C1170",1
"56",28584,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-06-09","2023-06-09","Falun","Dalarnas Län","2080C1140",1
"57",28813,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-07-09","2023-07-09","Hässleholm","Skåne Län","1293C1030",1
"58",31922,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-06-24","2023-06-24","Sotenäs","Västra Götalands Län","1427A0020",1
"59",33382,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-08-17","2023-08-17","Linköping","Östergötlands Län","0580C1470",1
"60",35080,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-07-01","2023-07-01","Uppsala","Uppsala Län","0380C1400",1
"61",35703,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-09-05","2023-09-05","Säter","Dalarnas Län","2082C1030",1
"62",35704,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-09-05","2023-09-05","Säter","Dalarnas Län","2082C1030",1
"63",37114,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-08-21","2023-08-21","Stockholm","Stockholms Län","0180C3920",1
"64",37349,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-09-06","2023-09-06","Stockholm","Stockholms Län","0180C3580",1
"65",38647,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-09-18","2023-09-14","","Södermanlands Län","",1
"66",43785,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-08-19","2023-08-19","Malmö","Skåne Län","1280C2020",1
"67",44553,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-09-30","2023-09-30","Stockholm","Stockholms Län","0180C4160",1
"68",45025,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-09-25","2023-09-25","Stockholm","Stockholms Län","0180C4240",1
"69",45181,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-06","2023-10-06","Karlskoga","Örebro Län","1883C1150",1
"70",46057,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-11","2023-10-11","Göteborg","Västra Götalands Län","1480C1710",1
"71",46183,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-24","2023-10-24","Haninge","Stockholms Län","0136C1400",1
"72",47680,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-29","2023-10-29","Göteborg","Västra Götalands Län","1480C2330",1
"73",48307,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-28","2023-10-28","Partille","Västra Götalands Län","1402C1140",1
"74",48767,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-19","2023-10-19","Kungsbacka","Hallands Län","1384C1220",1
"75",50225,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-12","2023-10-12","Lysekil","Västra Götalands Län","1484B2010",1
"76",50443,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-04","2023-10-04","Norrköping","Östergötlands Län","0581C1560",1
"77",51522,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-28","2023-10-28","Halmstad","Hallands Län","1380C1300",1
"78",52286,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-01","2023-09-30","Västervik","Kalmar Län","0883C1040",1
"79",52436,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-26","2023-10-26","Malmö","Skåne Län","1280C1670",1
"80",53629,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-09-29","2023-09-29","Trollhättan","Västra Götalands Län","1488C1150",1
"81",54168,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-10-11","2023-10-11","Göteborg","Västra Götalands Län","1480C2740",1
"82",56045,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-11-10","2023-11-10","Västerås","Västmanlands Län","1980C1230",1
"83",57909,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"84",57918,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"85",57920,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2022-04-14","2022-04-14","Linköping","Östergötlands Län","0580C1670",1
"86",58478,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-11-30","2023-11-30","Luleå","Norrbottens Län","2580C1230",1
"87",60960,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-11-19","2023-11-19","Lund","Skåne Län","1281C1010",1
"88",61360,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-11-24","2023-11-24","Boden","Norrbottens Län","2582B2010",1
"89",61443,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-12-04","2023-12-04","Kumla","Örebro Län","1881C1070",1
"90",61911,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-11-10","2023-11-10","Växjö","Kronobergs Län","0780C1150",1
"91",65791,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-11-10","2023-11-10","Växjö","Kronobergs Län","0780C1150",1
"92",66763,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-11-04","2023-11-04","Borås","Västra Götalands Län","1490C1220",1
"93",67659,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-11-26","2023-11-26","Helsingborg","Skåne Län","1283C1330",1
"94",72208,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-15","2024-01-15","Göteborg","Västra Götalands Län","1480C3610",1
"95",76377,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-06","2024-01-06","Nynäshamn","Stockholms Län","0192C1060",1
"96",76648,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-01","2024-01-01","Stockholm","Stockholms Län","0180C3750",1
"97",76649,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-01","2024-01-01","Stockholm","Stockholms Län","0180C3750",1
"98",76750,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-10","2024-01-10","Botkyrka","Stockholms Län","0127C1400",1
"99",80482,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-07","2024-01-07","Jönköping","Jönköpings Län","0680C1290",1
"100",80566,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-11-01","2023-11-01","Höör","Skåne Län","1267C1030",1
"101",82070,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-03","2024-01-03","Stockholm","Stockholms Län","0180C6120",1
"102",82500,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-07","2024-01-07","Jönköping","Jönköpings Län","0680C1290",1
"103",83364,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-12-25","2023-12-24","Nässjö","Jönköpings Län","0682C1060",1
"104",84608,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-12-08","2023-12-08","Borlänge","Dalarnas Län","2081C1100",1
"105",87708,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-12-20","2023-12-20","Strömstad","Västra Götalands Län","1486C1040",1
"106",97487,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-01","2024-01-01","Kungälv","Västra Götalands Län","1482C1070",1
"107",100155,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-07","2024-01-07","Södertälje","Stockholms Län","0181C1170",1
"108",100157,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-07","2024-01-07","Södertälje","Stockholms Län","0181C1170",1
"109",102829,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-12-10","2023-12-09","Umeå","Västerbottens Län","2480C1220",1
"110",106341,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-12-26","2023-12-26","Göteborg","Västra Götalands Län","1480C2110",1
"111",108915,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-12-17","2023-12-17","Hallsberg","Örebro Län","1861A0020",1
"112",115129,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-07","2024-01-07","Ludvika","Dalarnas Län","2085A0010",1
"113",115556,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-19","2024-01-19","Orust","Västra Götalands Län","1421A0030",1
"114",120814,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-07-21","2023-07-21","Göteborg","Västra Götalands Län","1480C3290",1
"115",122105,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-12-30","2023-12-29","Stockholm","Stockholms Län","0180C6360",1
"116",122107,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2023-12-30","2023-12-29","Stockholm","Stockholms Län","0180C6360",1
"117",122293,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-16","2024-01-16","Österåker","Stockholms Län","0117C1100",1
"118",140519,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-18","2024-02-18","Uppsala","Uppsala Län","0380C1870",1
"119",141359,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-24","2024-02-24","Östersund","Jämtlands Län","2380C1100",1
"120",141360,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-24","2024-02-24","Östersund","Jämtlands Län","2380C1100",1
"121",141776,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-18","2024-02-18","Stockholm","Stockholms Län","0180C2390",1
"122",142972,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-28","2024-02-28","Södertälje","Stockholms Län","0181C1290",1
"123",148998,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-29","2024-02-29","Umeå","Västerbottens Län","2480B3010",1
"124",151233,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-24","2024-01-24","","Stockholms Län","",1
"125",152973,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-02","2024-02-02","Luleå","Norrbottens Län","2580C1270",1
"126",153226,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-22","2024-02-22","Eksjö","Jönköpings Län","0686C1050",1
"127",157463,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-13","2024-02-13","Danderyd","Stockholms Län","0162C1080",1
"128",157961,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-20","2024-01-20","Norrtälje","Stockholms Län","0188C1030",1
"129",164858,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-11","2024-02-11","Stockholm","Stockholms Län","0180C1200",1
"130",180055,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-14","2024-02-14","Orust","Västra Götalands Län","1421B4010",1
"131",188294,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-24","2024-02-24","Olofström","Blekinge Län","1060A0020",1
"132",199096,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-26","2024-01-25","Östersund","Jämtlands Län","2380C1230",1
"133",200864,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-01-29","2024-01-29","Luleå","Norrbottens Län","2580C1020",1
"134",210311,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-10","2024-02-10","Norrköping","Östergötlands Län","0581C1320",1
"135",211721,1702,"Våld mot tjänsteman, mot polisman om våldet beräknas medföra att polismannen är arbetsoförmögen under ett dygn eller längre tid.","2024-02-10","2024-02-10","Malmö","Skåne Län","1280C2370",1
